invoiceKey,import,partNumberFinal,notes,companyType,companyInvoiceCount,companyActivityCount,companyDominantPartNumber,companyDominantShare,companyCadenceShare,companyAmountTrend,recommendedAction,confidence,matchMode,source,sourceId,invoiceNumber,organization,issueDate,currency,amountContract,amountLocal,milestone,proposedPartNumber,partNumberTemplate,partNumberValues,catalogStatus,partNumberCandidates,trackerRow,trackerExpectedDate,dateGapDays,proposedContractRef,invoiceServiceText,lineMatches,reason
accounting:BT.BIT 451,no,BLUE-MDR-C-100,,RECURRENT,58,70,BLUE-MDR-C-100,0.600,0.893,STABLE,ACCEPT_CANDIDATE,HIGH,RECURRENT_DATE,ron,cms689nif0134rt35ndhprw4e,BT.BIT 451,UNITED MEDIA SERVICES SRL,2023-02-07,RON,350.00,1715.77,,BLUE-MDR-C-100,BLUE-MDR-C-<limit>,"{""limit"":""100""}",UNIQUE,BLUE-MDR-C-100 | RED-PEN-B-I-BP-50,571,2023-02-07,0,ACT ADITIONAL NR. 1 DIN 03.11.2021,SERVICII ACT ADITIONAL NR. 1 DIN 03.11.2021 CONTRACT | DE PRESTARI SERVICII Nr. 177/08.12.2020 (350 Euro+TVA la cursul BNR) | SERVICII ACT ADITIONAL NR. 1 DIN 03.11.2021 CONTRACT | DE PRESTARI SERVICII Nr. 177/08.12.2020 (350 Euro+TVA la cu,,"RECURRENT_DATE; date:0d, trend-adjusted-amount:1.000:0.0%; company=RECURRENT; dominant=BLUE-MDR-C-100 (60%)"
accounting:BT.BIT 457,no,BLUE-MDR-C-100,,RECURRENT,58,70,BLUE-MDR-C-100,0.600,0.893,STABLE,ACCEPT_CANDIDATE,HIGH,RECURRENT_DATE,ron,cms689njt013ort35rtq9n07y,BT.BIT 457,UNITED MEDIA SERVICES SRL,2023-03-01,RON,350.00,1724.34,,BLUE-MDR-C-100,BLUE-MDR-C-<limit>,"{""limit"":""100""}",UNIQUE,BLUE-MDR-C-100 | RED-PEN-B-I-BP-50,572,2023-03-01,0,ACT ADITIONAL NR. 1 DIN 03.11.2021,SERVICII ACT ADITIONAL NR. 1 DIN 03.11.2021 CONTRACT | DE PRESTARI SERVICII Nr. 177/08.12.2020 (350 Euro+TVA la cursul BNR) | SERVICII ACT ADITIONAL NR. 1 DIN 03.11.2021 CONTRACT | DE PRESTARI SERVICII Nr. 177/08.12.2020 (350 Euro+TVA la cu,,"RECURRENT_DATE; date:0d, trend-adjusted-amount:1.000:0.0%; company=RECURRENT; dominant=BLUE-MDR-C-100 (60%)"
accounting:BT.BIT 465,no,BLUE-MDR-C-100,,RECURRENT,58,70,BLUE-MDR-C-100,0.600,0.893,STABLE,ACCEPT_CANDIDATE,HIGH,RECURRENT_DATE,ron,cms689nlj014drt3572nzpmqb,BT.BIT 465,UNITED MEDIA SERVICES SRL,2023-04-10,RON,350.00,1726.03,,BLUE-MDR-C-100,BLUE-MDR-C-<limit>,"{""limit"":""100""}",UNIQUE,BLUE-MDR-C-100 | RED-PEN-B-I-BP-50,573,2023-04-10,0,ACT ADITIONAL NR. 1 DIN 03.11.2021,SERVICII ACT ADITIONAL NR. 1 DIN 03.11.2021 CONTRACT | DE PRESTARI SERVICII Nr. 177/08.12.2020 (350 Euro+TVA la cursul BNR) | SERVICII ACT ADITIONAL NR. 1 DIN 03.11.2021 CONTRACT | DE PRESTARI SERVICII Nr. 177/08.12.2020 (350 Euro+TVA la cu,,"RECURRENT_DATE; date:0d, trend-adjusted-amount:1.000:0.0%; company=RECURRENT; dominant=BLUE-MDR-C-100 (60%)"
accounting:BT.BIT 471,no,BLUE-MDR-C-100,,RECURRENT,58,70,BLUE-MDR-C-100,0.600,0.893,STABLE,ACCEPT_CANDIDATE,HIGH,RECURRENT_DATE,ron,cms689nmu014vrt35sin3pv22,BT.BIT 471,UNITED MEDIA SERVICES SRL,2023-05-03,RON,350.00,1725.43,,BLUE-MDR-C-100,BLUE-MDR-C-<limit>,"{""limit"":""100""}",UNIQUE,BLUE-MDR-C-100 | RED-PEN-B-I-BP-50,574,2023-05-03,0,ACT ADITIONAL NR. 1 DIN 03.11.2021,SERVICII ACT ADITIONAL NR. 1 DIN 03.11.2021 CONTRACT | DE PRESTARI SERVICII Nr. 177/08.12.2020 (350 Euro+TVA la cursul BNR) | SERVICII ACT ADITIONAL NR. 1 DIN 03.11.2021 CONTRACT | DE PRESTARI SERVICII Nr. 177/08.12.2020 (350 Euro+TVA la cu,,"RECURRENT_DATE; date:0d, trend-adjusted-amount:1.000:0.0%; company=RECURRENT; dominant=BLUE-MDR-C-100 (60%)"
accounting:BT.BIT 488,no,BLUE-MDR-C-100,,RECURRENT,58,70,BLUE-MDR-C-100,0.600,0.893,STABLE,ACCEPT_CANDIDATE,HIGH,RECURRENT_DATE,ron,cms689nqx016ert35u7lt343t,BT.BIT 488,UNITED MEDIA SERVICES SRL,2023-06-08,RON,350.00,1734.01,,BLUE-MDR-C-100,BLUE-MDR-C-<limit>,"{""limit"":""100""}",UNIQUE,BLUE-MDR-C-100 | RED-PEN-B-I-BP-50,575,2023-06-08,0,ACT ADITIONAL NR. 1 DIN 03.11.2021,SERVICII ACT ADITIONAL NR. 1 DIN 03.11.2021 CONTRACT | DE PRESTARI SERVICII Nr. 177/08.12.2020 (350 Euro+TVA la cursul BNR) | SERVICII ACT ADITIONAL NR. 1 DIN 03.11.2021 CONTRACT | DE PRESTARI SERVICII Nr. 177/08.12.2020 (350 Euro+TVA la cu,,"RECURRENT_DATE; date:0d, trend-adjusted-amount:1.000:0.0%; company=RECURRENT; dominant=BLUE-MDR-C-100 (60%)"
accounting:BT.BIT 498,no,BLUE-MDR-C-100,,RECURRENT,58,70,BLUE-MDR-C-100,0.600,0.893,STABLE,ACCEPT_CANDIDATE,HIGH,RECURRENT_DATE,ron,cms689nta017crt35k0dkxa7y,BT.BIT 498,UNITED MEDIA SERVICES SRL,2023-07-04,RON,350.00,1732.60,,BLUE-MDR-C-100,BLUE-MDR-C-<limit>,"{""limit"":""100""}",UNIQUE,BLUE-MDR-C-100 | RED-PEN-B-I-BP-50,576,2023-07-04,0,ACT ADITIONAL NR. 1 DIN 03.11.2021,SERVICII ACT ADITIONAL NR. 1 DIN 03.11.2021 CONTRACT | DE PRESTARI SERVICII Nr. 177/08.12.2020 (350 Euro+TVA la cursul BNR ) | SERVICII ACT ADITIONAL NR. 1 DIN 03.11.2021 CONTRACT | DE PRESTARI SERVICII Nr. 177/08.12.2020 (350 Euro+TVA la c,,"RECURRENT_DATE; date:0d, trend-adjusted-amount:1.000:0.0%; company=RECURRENT; dominant=BLUE-MDR-C-100 (60%)"
accounting:BT.BIT 515,no,BLUE-MDR-C-100,,RECURRENT,58,70,BLUE-MDR-C-100,0.600,0.893,STABLE,ACCEPT_CANDIDATE,HIGH,RECURRENT_DATE,ron,cms689nxa018vrt35f91vqn2r,BT.BIT 515,UNITED MEDIA SERVICES SRL,2023-08-07,RON,350.00,1732.15,,BLUE-MDR-C-100,BLUE-MDR-C-<limit>,"{""limit"":""100""}",UNIQUE,BLUE-MDR-C-100 | RED-PEN-B-I-BP-50,577,2023-08-07,0,ACT ADITIONAL NR. 1 DIN 03.11.2021,SERVICII ACT ADITIONAL NR. 1 DIN 03.11.2021 CONTRACT | DE PRESTARI SERVICII Nr. 177/08.12.2020 (350 Euro+TVA la cursul BNR) | SERVICII ACT ADITIONAL NR. 1 DIN 03.11.2021 CONTRACT | DE PRESTARI SERVICII Nr. 177/08.12.2020 (350 Euro+TVA la cu,,"RECURRENT_DATE; date:0d, trend-adjusted-amount:1.000:0.0%; company=RECURRENT; dominant=BLUE-MDR-C-100 (60%)"
accounting:BT.BIT 530,no,BLUE-MDR-C-100,,RECURRENT,58,70,BLUE-MDR-C-100,0.600,0.893,STABLE,ACCEPT_CANDIDATE,HIGH,RECURRENT_DATE,ron,cms689o0n01a4rt35wjotd4h8,BT.BIT 530,UNITED MEDIA SERVICES SRL,2023-09-05,RON,350.00,1731.28,,BLUE-MDR-C-100,BLUE-MDR-C-<limit>,"{""limit"":""100""}",UNIQUE,BLUE-MDR-C-100 | RED-PEN-B-I-BP-50,578,2023-09-06,1,ACT ADITIONAL NR. 1 DIN 03.11.2021,SERVICII ACT ADITIONAL NR. 1 DIN 03.11.2021 CONTRACT | DE PRESTARI SERVICII Nr. 177/08.12.2020 (350 Euro+TVA la cursul BNR) | SERVICII ACT ADITIONAL NR. 1 DIN 03.11.2021 CONTRACT | DE PRESTARI SERVICII Nr. 177/08.12.2020 (350 Euro+TVA la cu,,"RECURRENT_DATE; date:1d, trend-adjusted-amount:1.000:0.0%; company=RECURRENT; dominant=BLUE-MDR-C-100 (60%)"
accounting:BT.BIT 540,no,BLUE-MDR-C-100,,RECURRENT,58,70,BLUE-MDR-C-100,0.600,0.893,STABLE,ACCEPT_CANDIDATE,HIGH,RECURRENT_DATE,ron,cms689o2o01azrt35o4otufw9,BT.BIT 540,UNITED MEDIA SERVICES SRL,2023-10-02,RON,350.00,1741.04,,BLUE-MDR-C-100,BLUE-MDR-C-<limit>,"{""limit"":""100""}",UNIQUE,BLUE-MDR-C-100 | RED-PEN-B-I-BP-50,579,2023-10-02,0,ACT ADITIONAL NR. 1 DIN 03.11.2021,SERVICII ACT ADITIONAL NR. 1 DIN 03.11.2021 CONTRACT | DE PRESTARI SERVICII Nr. 177/08.12.2020 (350 Euro+TVA la cursul BNR) | SERVICII ACT ADITIONAL NR. 1 DIN 03.11.2021 CONTRACT | DE PRESTARI SERVICII Nr. 177/08.12.2020 (350 Euro+TVA la cu,,"RECURRENT_DATE; date:0d, trend-adjusted-amount:1.000:0.0%; company=RECURRENT; dominant=BLUE-MDR-C-100 (60%)"
accounting:BT.BIT 557,no,BLUE-MDR-C-100,,RECURRENT,58,70,BLUE-MDR-C-100,0.600,0.893,STABLE,ACCEPT_CANDIDATE,HIGH,RECURRENT_DATE,ron,cms689o6r01clrt35er26a47r,BT.BIT 557,UNITED MEDIA SERVICES SRL,2023-11-06,RON,350.00,1739.33,,BLUE-MDR-C-100,BLUE-MDR-C-<limit>,"{""limit"":""100""}",UNIQUE,BLUE-MDR-C-100 | RED-PEN-B-I-BP-50,580,2023-11-07,1,ACT ADITIONAL NR. 1 DIN 03.11.2021,SERVICII ACT ADITIONAL NR. 1 DIN 03.11.2021 CONTRACT | DE PRESTARI SERVICII Nr. 177/08.12.2020 (350 Euro+TVA la cursul BNR) | SERVICII ACT ADITIONAL NR. 1 DIN 03.11.2021 CONTRACT | DE PRESTARI SERVICII Nr. 177/08.12.2020 (350 Euro+TVA la cu,,"RECURRENT_DATE; date:1d, trend-adjusted-amount:1.000:0.0%; company=RECURRENT; dominant=BLUE-MDR-C-100 (60%)"
accounting:BT.BIT 570,no,BLUE-MDR-C-100,,RECURRENT,58,70,BLUE-MDR-C-100,0.600,0.893,STABLE,ACCEPT_CANDIDATE,HIGH,RECURRENT_DATE,ron,cms689o9j01dsrt35w6u2h6c7,BT.BIT 570,UNITED MEDIA SERVICES SRL,2023-12-11,RON,350.00,1738.70,,BLUE-MDR-C-100,BLUE-MDR-C-<limit>,"{""limit"":""100""}",UNIQUE,BLUE-MDR-C-100 | RED-PEN-B-I-BP-50,581,2023-12-08,3,ACT ADITIONAL NR. 1 DIN 03.11.2021,SERVICII ACT ADITIONAL NR. 1 DIN 03.11.2021 CONTRACT | DE PRESTARI SERVICII Nr. 177/08.12.2020 (350 Euro+TVA la cursul BNR) | SERVICII ACT ADITIONAL NR. 1 DIN 03.11.2021 CONTRACT | DE PRESTARI SERVICII Nr. 177/08.12.2020 (350 Euro+TVA la cu,,"RECURRENT_DATE; date:3d, trend-adjusted-amount:1.000:0.0%; company=RECURRENT; dominant=BLUE-MDR-C-100 (60%)"
accounting:BT.BIT 585,no,BLUE-MDR-C-100,,RECURRENT,58,70,BLUE-MDR-C-100,0.600,0.893,STABLE,ACCEPT_CANDIDATE,HIGH,RECURRENT_DATE,ron,cms689od901f2rt35uz3cxz5z,BT.BIT 585,UNITED MEDIA SERVICES SRL,2024-01-11,RON,350.00,1740.30,,BLUE-MDR-C-100,BLUE-MDR-C-<limit>,"{""limit"":""100""}",UNIQUE,BLUE-MDR-C-100 | RED-PEN-B-I-BP-50,582,2024-01-11,0,ACT ADITIONAL NR. 1 DIN 03.11.2021,SERVICII ACT ADITIONAL NR. 1 DIN 03.11.2021 CONTRACT | DE PRESTARI SERVICII Nr. 177/08.12.2020 (350 Euro+TVA la cursul BNR) | SERVICII ACT ADITIONAL NR. 1 DIN 03.11.2021 CONTRACT | DE PRESTARI SERVICII Nr. 177/08.12.2020 (350 Euro+TVA la cu,,"RECURRENT_DATE; date:0d, trend-adjusted-amount:1.000:0.0%; company=RECURRENT; dominant=BLUE-MDR-C-100 (60%)"
accounting:BT.BIT 602,no,BLUE-MDR-C-100,,RECURRENT,58,70,BLUE-MDR-C-100,0.600,0.893,STABLE,ACCEPT_CANDIDATE,HIGH,RECURRENT_DATE,ron,cms689ogv01gjrt35pthrw1jb,BT.BIT 602,UNITED MEDIA SERVICES SRL,2024-02-12,RON,350.00,1741.35,,BLUE-MDR-C-100,BLUE-MDR-C-<limit>,"{""limit"":""100""}",UNIQUE,BLUE-MDR-C-100 | RED-PEN-B-I-BP-50,583,2024-02-12,0,ACT ADITIONAL NR. 1 DIN 03.11.2021,SERVICII ACT ADITIONAL NR. 1 DIN 03.11.2021 CONTRACT | DE PRESTARI SERVICII Nr. 177/08.12.2020 (350 Euro+TVA la cursul BNR) | SERVICII ACT ADITIONAL NR. 1 DIN 03.11.2021 CONTRACT | DE PRESTARI SERVICII Nr. 177/08.12.2020 (350 Euro+TVA la cu,,"RECURRENT_DATE; date:0d, trend-adjusted-amount:1.000:0.0%; company=RECURRENT; dominant=BLUE-MDR-C-100 (60%)"
accounting:BT.BIT 612,no,BLUE-MDR-C-100,,RECURRENT,58,70,BLUE-MDR-C-100,0.600,0.893,STABLE,ACCEPT_CANDIDATE,HIGH,RECURRENT_DATE,ron,cms689oj201hert3594iefdei,BT.BIT 612,UNITED MEDIA SERVICES SRL,2024-03-01,RON,350.00,1739.46,,BLUE-MDR-C-100,BLUE-MDR-C-<limit>,"{""limit"":""100""}",UNIQUE,BLUE-MDR-C-100 | RED-PEN-B-I-BP-50,584,2024-03-01,0,ACT ADITIONAL NR. 1 DIN 03.11.2021,SERVICII ACT ADITIONAL NR. 1 DIN 03.11.2021 CONTRACT | DE PRESTARI SERVICII Nr. 177/08.12.2020 (350 Euro+TVA la cursul BNR) | SERVICII ACT ADITIONAL NR. 1 DIN 03.11.2021 CONTRACT | DE PRESTARI SERVICII Nr. 177/08.12.2020 (350 Euro+TVA la cu,,"RECURRENT_DATE; date:0d, trend-adjusted-amount:1.000:0.0%; company=RECURRENT; dominant=BLUE-MDR-C-100 (60%)"
accounting:BT.BIT 626,no,BLUE-MDR-C-100,,RECURRENT,58,70,BLUE-MDR-C-100,0.600,0.893,STABLE,ACCEPT_CANDIDATE,HIGH,RECURRENT_DATE,ron,cms689om401iort35gk96xdjk,BT.BIT 626,UNITED MEDIA SERVICES SRL,2024-04-09,RON,350.00,1738.87,,BLUE-MDR-C-100,BLUE-MDR-C-<limit>,"{""limit"":""100""}",UNIQUE,BLUE-MDR-C-100 | RED-PEN-B-I-BP-50,585,2024-04-09,0,ACT ADITIONAL NR. 1 DIN 03.11.2021,SERVICII ACT ADITIONAL NR. 1 DIN 03.11.2021 CONTRACT | DE PRESTARI SERVICII Nr. 177/08.12.2020 (350 Euro+TVA la cursul BNR) | SERVICII ACT ADITIONAL NR. 1 DIN 03.11.2021 CONTRACT | DE PRESTARI SERVICII Nr. 177/08.12.2020 (350 Euro+TVA la cu,,"RECURRENT_DATE; date:0d, trend-adjusted-amount:1.000:0.0%; company=RECURRENT; dominant=BLUE-MDR-C-100 (60%)"
accounting:BT.BIT 639,no,BLUE-MDR-C-100,,RECURRENT,58,70,BLUE-MDR-C-100,0.600,0.893,STABLE,ACCEPT_CANDIDATE,HIGH,RECURRENT_DATE,ron,cms689opb01jsrt3563sorbtc,BT.BIT 639,UNITED MEDIA SERVICES SRL,2024-05-14,RON,350.00,1741.71,,BLUE-MDR-C-100,BLUE-MDR-C-<limit>,"{""limit"":""100""}",UNIQUE,BLUE-MDR-C-100 | RED-PEN-B-I-BP-50,586,2024-05-14,0,ACT ADITIONAL NR. 1 DIN 03.11.2021,SERVICII ACT ADITIONAL NR. 1 DIN 03.11.2021 CONTRACT | DE PRESTARI SERVICII Nr. 177/08.12.2020 (350 Euro+TVA la cursul BNR) | SERVICII ACT ADITIONAL NR. 1 DIN 03.11.2021 CONTRACT | DE PRESTARI SERVICII Nr. 177/08.12.2020 (350 Euro+TVA la cu,,"RECURRENT_DATE; date:0d, trend-adjusted-amount:1.000:0.0%; company=RECURRENT; dominant=BLUE-MDR-C-100 (60%)"
accounting:BT.BIT 652,no,BLUE-MDR-C-100,,RECURRENT,58,70,BLUE-MDR-C-100,0.600,0.893,STABLE,ACCEPT_CANDIDATE,HIGH,RECURRENT_DATE,ron,cms689os201kwrt35nal3t0nn,BT.BIT 652,UNITED MEDIA SERVICES SRL,2024-06-06,RON,350.00,1741.71,,BLUE-MDR-C-100,BLUE-MDR-C-<limit>,"{""limit"":""100""}",UNIQUE,BLUE-MDR-C-100 | RED-PEN-B-I-BP-50,587,2024-06-06,0,ACT ADITIONAL NR. 1 DIN 03.11.2021,SERVICII ACT ADITIONAL NR. 1 DIN 03.11.2021 CONTRACT | DE PRESTARI SERVICII Nr. 177/08.12.2020 (350 Euro+TVA la cursul BNR) | SERVICII ACT ADITIONAL NR. 1 DIN 03.11.2021 CONTRACT | DE PRESTARI SERVICII Nr. 177/08.12.2020 (350 Euro+TVA la cu,,"RECURRENT_DATE; date:0d, trend-adjusted-amount:1.000:0.0%; company=RECURRENT; dominant=BLUE-MDR-C-100 (60%)"
accounting:BT.BIT 667,no,BLUE-MDR-C-100,,RECURRENT,58,70,BLUE-MDR-C-100,0.600,0.893,STABLE,ACCEPT_CANDIDATE,HIGH,RECURRENT_DATE,ron,cms689ovi01m8rt3532c6gu82,BT.BIT 667,UNITED MEDIA SERVICES SRL,2024-07-02,RON,350.00,1741.95,,BLUE-MDR-C-100,BLUE-MDR-C-<limit>,"{""limit"":""100""}",UNIQUE,BLUE-MDR-C-100 | RED-PEN-B-I-BP-50,588,2024-07-02,0,ACT ADITIONAL NR. 1 DIN 03.11.2021,SERVICII ACT ADITIONAL NR. 1 DIN 03.11.2021 CONTRACT | DE PRESTARI SERVICII Nr. 177/08.12.2020 (350 Euro+TVA la cursul BNR) | SERVICII ACT ADITIONAL NR. 1 DIN 03.11.2021 CONTRACT | DE PRESTARI SERVICII Nr. 177/08.12.2020 (350 Euro+TVA la cu,,"RECURRENT_DATE; date:0d, trend-adjusted-amount:1.000:0.0%; company=RECURRENT; dominant=BLUE-MDR-C-100 (60%)"
accounting:BT.BIT 686,no,BLUE-MDR-C-100,,RECURRENT,58,70,BLUE-MDR-C-100,0.600,0.893,STABLE,ACCEPT_CANDIDATE,HIGH,RECURRENT_DATE,ron,cms689p0a01nurt3509pu1ay8,BT.BIT 686,UNITED MEDIA SERVICES SRL,2024-08-01,RON,350.00,1741.60,,BLUE-MDR-C-100,BLUE-MDR-C-<limit>,"{""limit"":""100""}",UNIQUE,BLUE-MDR-C-100 | RED-PEN-B-I-BP-50,589,2024-08-01,0,ACT ADITIONAL NR. 1 DIN 03.11.2021,SERVICII ACT ADITIONAL NR. 1 DIN 03.11.2021 CONTRACT | DE PRESTARI SERVICII Nr. 177/08.12.2020 (350 Euro+TVA la cursul BNR) | SERVICII ACT ADITIONAL NR. 1 DIN 03.11.2021 CONTRACT | DE PRESTARI SERVICII Nr. 177/08.12.2020 (350 Euro+TVA la cu,,"RECURRENT_DATE; date:0d, trend-adjusted-amount:1.000:0.0%; company=RECURRENT; dominant=BLUE-MDR-C-100 (60%)"
accounting:BT.BIT 702,no,BLUE-MDR-C-100,,RECURRENT,58,70,BLUE-MDR-C-100,0.600,0.893,STABLE,ACCEPT_CANDIDATE,HIGH,RECURRENT_DATE,ron,cms689p3v01pcrt35c3gmq8b3,BT.BIT 702,UNITED MEDIA SERVICES SRL,2024-09-02,RON,350.00,1741.91,,BLUE-MDR-C-100,BLUE-MDR-C-<limit>,"{""limit"":""100""}",UNIQUE,BLUE-MDR-C-100 | RED-PEN-B-I-BP-50,590,2024-09-02,0,ACT ADITIONAL NR. 1 DIN 03.11.2021,SERVICII ACT ADITIONAL NR. 1 DIN 03.11.2021 CONTRACT | DE PRESTARI SERVICII Nr. 177/08.12.2020 (350 Euro+TVA la cursul BNR) | SERVICII ACT ADITIONAL NR. 1 DIN 03.11.2021 CONTRACT | DE PRESTARI SERVICII Nr. 177/08.12.2020 (350 Euro+TVA la cu,,"RECURRENT_DATE; date:0d, trend-adjusted-amount:1.000:0.0%; company=RECURRENT; dominant=BLUE-MDR-C-100 (60%)"
accounting:BT.BIT 716,no,BLUE-MDR-C-100,,RECURRENT,58,70,BLUE-MDR-C-100,0.600,0.893,STABLE,ACCEPT_CANDIDATE,HIGH,RECURRENT_DATE,ron,cms689p6h01qjrt35m7ugpu1n,BT.BIT 716,UNITED MEDIA SERVICES SRL,2024-10-03,RON,350.00,1741.74,,BLUE-MDR-C-100,BLUE-MDR-C-<limit>,"{""limit"":""100""}",UNIQUE,BLUE-MDR-C-100 | RED-PEN-B-I-BP-50,591,2024-10-04,1,ACT ADITIONAL NR. 1 DIN 03.11.2021,SERVICII ACT ADITIONAL NR. 1 DIN 03.11.2021 CONTRACT | DE PRESTARI SERVICII Nr. 177/08.12.2020 (350 Euro+TVA la cursul BNR) | SERVICII ACT ADITIONAL NR. 1 DIN 03.11.2021 CONTRACT | DE PRESTARI SERVICII Nr. 177/08.12.2020 (350 Euro+TVA la cu,,"RECURRENT_DATE; date:1d, trend-adjusted-amount:1.000:0.0%; company=RECURRENT; dominant=BLUE-MDR-C-100 (60%)"
accounting:BT.BIT 742,no,BLUE-MDR-C-100,,RECURRENT,58,70,BLUE-MDR-C-100,0.600,0.893,STABLE,ACCEPT_CANDIDATE,HIGH,RECURRENT_DATE,ron,cms689pbu01swrt35ufsgluxt,BT.BIT 742,UNITED MEDIA SERVICES SRL,2024-11-02,RON,350.00,1741.14,,BLUE-MDR-C-100,BLUE-MDR-C-<limit>,"{""limit"":""100""}",UNIQUE,BLUE-MDR-C-100 | RED-PEN-B-I-BP-50,592,2024-11-05,3,ACT ADITIONAL NR. 1 DIN 03.11.2021,SERVICII ACT ADITIONAL NR. 1 DIN 03.11.2021 CONTRACT | DE PRESTARI SERVICII Nr. 177/08.12.2020 (350 Euro+TVA la cursul BNR) | SERVICII ACT ADITIONAL NR. 1 DIN 03.11.2021 CONTRACT | DE PRESTARI SERVICII Nr. 177/08.12.2020 (350 Euro+TVA la cu,,"RECURRENT_DATE; date:3d, trend-adjusted-amount:1.000:0.0%; company=RECURRENT; dominant=BLUE-MDR-C-100 (60%)"
accounting:BT.BIT 764,no,BLUE-MDR-C-100,,RECURRENT,58,70,BLUE-MDR-C-100,0.600,0.893,STABLE,ACCEPT_CANDIDATE,HIGH,RECURRENT_DATE,ron,cms689pgt01usrt3571ujjrb7,BT.BIT 764,UNITED MEDIA SERVICES SRL,2024-12-03,RON,350.00,1741.95,,BLUE-MDR-C-100,BLUE-MDR-C-<limit>,"{""limit"":""100""}",UNIQUE,BLUE-MDR-C-100 | RED-PEN-B-I-BP-50,593,2024-12-07,4,ACT ADITIONAL NR. 1 DIN 03.11.2021,SERVICII ACT ADITIONAL NR. 1 DIN 03.11.2021 CONTRACT | DE PRESTARI SERVICII Nr. 177/08.12.2020 (350 Euro+TVA la cursul BNR) | SERVICII ACT ADITIONAL NR. 1 DIN 03.11.2021 CONTRACT | DE PRESTARI SERVICII Nr. 177/08.12.2020 (350 Euro+TVA la cu,,"RECURRENT_DATE; date:4d, trend-adjusted-amount:1.000:0.0%; company=RECURRENT; dominant=BLUE-MDR-C-100 (60%)"
accounting:BT.BIT 795,no,BLUE-MDR-C-100,,RECURRENT,58,70,BLUE-MDR-C-100,0.600,0.893,STABLE,REVIEW,MEDIUM,RECURRENT_DATE,ron,cms689pni01xert35991vdnsn,BT.BIT 795,UNITED MEDIA SERVICES SRL,2025-01-15,RON,350.00,1740.97,,BLUE-MDR-C-100,BLUE-MDR-C-<limit>,"{""limit"":""100""}",UNIQUE,BLUE-MDR-C-100 | RED-PEN-B-I-BP-50,594,2025-01-02,13,ACT ADITIONAL NR. 1 DIN 03.11.2021,SERVICII ACT ADITIONAL NR. 1 DIN 03.11.2021 CONTRACT | DE PRESTARI SERVICII Nr. 177/08.12.2020 (350 Euro+TVA la cursul BNR) | SERVICII ACT ADITIONAL NR. 1 DIN 03.11.2021 CONTRACT | DE PRESTARI SERVICII Nr. 177/08.12.2020 (350 Euro+TVA la cu,,"RECURRENT_DATE; date:13d, trend-adjusted-amount:1.000:0.0%; company=RECURRENT; dominant=BLUE-MDR-C-100 (60%)"
accounting:BT.BIT 816,no,BLUE-MDR-C-100,,RECURRENT,58,70,BLUE-MDR-C-100,0.600,0.893,STABLE,ACCEPT_CANDIDATE,HIGH,RECURRENT_DATE,ron,cms689psb01z8rt35n1qw246r,BT.BIT 816,UNITED MEDIA SERVICES SRL,2025-02-03,RON,350.00,1741.85,,BLUE-MDR-C-100,BLUE-MDR-C-<limit>,"{""limit"":""100""}",UNIQUE,BLUE-MDR-C-100 | RED-PEN-B-I-BP-50,595,2025-02-02,1,ACT ADITIONAL NR. 1 DIN 03.11.2021,SERVICII ACT ADITIONAL NR. 1 DIN 03.11.2021 CONTRACT | DE PRESTARI SERVICII Nr. 177/08.12.2020 (350 Euro+TVA la cursul BNR) | SERVICII ACT ADITIONAL NR. 1 DIN 03.11.2021 CONTRACT | DE PRESTARI SERVICII Nr. 177/08.12.2020 (350 Euro+TVA la cu,,"RECURRENT_DATE; date:1d, trend-adjusted-amount:1.000:0.0%; company=RECURRENT; dominant=BLUE-MDR-C-100 (60%)"
accounting:BT.BIT 833,no,BLUE-MDR-C-100,,RECURRENT,58,70,BLUE-MDR-C-100,0.600,0.893,STABLE,ACCEPT_CANDIDATE,HIGH,RECURRENT_DATE,ron,cms689pvs020nrt35m1rkltfw,BT.BIT 833,UNITED MEDIA SERVICES SRL,2025-03-06,RON,350.00,1741.95,,BLUE-MDR-C-100,BLUE-MDR-C-<limit>,"{""limit"":""100""}",UNIQUE,BLUE-MDR-C-100 | RED-PEN-B-I-BP-50,596,2025-03-02,4,ACT ADITIONAL NR. 1 DIN 03.11.2021,SERVICII ACT ADITIONAL NR. 1 DIN 03.11.2021 CONTRACT | DE PRESTARI SERVICII Nr. 177/08.12.2020 (350 Euro+TVA la cursul BNR) | SERVICII ACT ADITIONAL NR. 1 DIN 03.11.2021 CONTRACT | DE PRESTARI SERVICII Nr. 177/08.12.2020 (350 Euro+TVA la cu,,"RECURRENT_DATE; date:4d, trend-adjusted-amount:1.000:0.0%; company=RECURRENT; dominant=BLUE-MDR-C-100 (60%)"
